7833
109,2641733,2,2005-10-26
54,111137,5,2005-10-26
217,1191735,3,2005-11-13
157,702226,2,2005-11-14
139,2214898,3,2005-11-15
63,1214640,3,2005-11-17
187,158931,3,2005-11-20
215,399906,3,2005-11-21
174,893087,4,2005-11-30
83,1723547,4,2005-12-03
176,1338258,1,2005-07-13
159,1922607,3,2005-07-15
1,1298629,4,2005-07-30
148,1194427,5,2005-08-03
4,871249,2,2005-08-08
177,1446944,1,2005-08-11
110,1696597,4,2005-08-23
107,2251117,1,2005-08-25
2,2001465,2,2005-08-29
193,1632291,3,2005-09-03
81,1452708,5,2005-09-05
91,403620,4,2004-10-10
241,2236008,5,2005-01-28
210,933259,1,2005-02-12
142,1941022,5,2005-03-17
161,1348027,3,2005-03-19
157,2070267,2,2005-03-20
23,446948,1,2005-03-21
248,2430790,3,2005-03-21
24,1531682,2,2005-03-21
219,289009,4,2005-03-22
146,1454088,2,2005-03-23
73,439451,3,2005-04-06
54,1893654,5,2005-04-01
34,2298015,5,2005-04-03
62,910798,1,2005-04-03
214,1359739,5,2005-04-04
182,1097872,3,2005-04-05
9,1265662,4,2005-04-06
114,2485979,5,2005-04-08
216,1121033,3,2005-04-08
191,374544,4,2005-04-11
49,999907,4,2005-04-11
30,2195865,1,2005-04-13
209,1652116,5,2005-04-16
47,1221064,4,2005-04-18
96,1854727,5,2005-04-18
15,1168585,5,2005-04-20
113,1008517,2,2005-04-22
142,2265175,2,2005-04-22
62,680688,4,2005-04-24
4,1723872,5,2005-04-27
150,2294459,5,2005-04-29
94,2055550,4,2005-04-30
49,131898,2,2005-05-02
246,2447220,1,2005-05-02
168,668307,4,2005-05-02
34,2600064,2,2005-05-04
1,2637393,1,2005-05-11
227,2288496,3,2005-05-17
153,1701074,2,2005-05-18
124,522943,5,2005-05-20
67,240012,3,2005-05-23
148,1133943,3,2005-05-23
21,20616,3,2005-05-24
124,1566804,3,2005-05-24
1,584789,1,2005-05-24
146,857273,5,2005-05-25
31,2395971,1,2005-05-25
47,1497394,3,2005-05-29
171,275931,5,2005-05-31
125,1744020,2,2005-06-09
26,767929,3,2005-05-31
14,864177,2,2005-06-01
76,2082328,3,2005-06-02
43,1825757,5,2005-06-06
180,280654,5,2005-06-09
29,835608,3,2005-06-10
159,800498,4,2005-06-26
24,79321,4,2005-06-27
153,2183290,3,2005-07-01
243,1332829,5,2005-09-18
131,1455142,5,2005-10-02
153,911800,5,2005-10-03
233,2504464,2,2005-10-05
200,463397,4,2005-10-13
187,1001701,3,2005-10-18
81,1299306,3,2005-10-21
202,1243316,4,2005-10-26
44,1036694,4,2005-10-26
41,2499020,2,2005-10-30
13,4804,2,2005-10-30
10,359080,2,2005-10-31
13,552579,5,2005-10-31
82,1328494,4,2005-11-01
151,2384562,5,2005-11-16
33,912285,5,2005-12-13
103,1192767,3,2005-07-06
232,1273979,3,2005-07-16
22,1024779,4,2005-07-20
78,1244720,4,2005-07-20
97,1830000,5,2005-07-22
145,2075927,1,2005-07-31
32,1244204,4,2005-07-25
237,673915,1,2005-07-25
246,2153395,5,2005-07-26
47,1615195,5,2005-07-26
236,1180049,5,2005-08-05
107,2515964,5,2005-08-07
14,417247,2,2005-08-21
126,256696,1,2005-08-18
46,766368,5,2005-08-19
28,649582,4,2005-08-22
245,2025029,1,2005-08-26
52,1338107,2,2005-08-29
240,2520838,5,2005-08-29
221,598757,1,2005-08-30
12,1548025,3,2005-08-31
85,775963,5,2005-03-13
160,2120369,5,2005-03-19
10,1895279,4,2005-03-21
79,2153125,3,2005-03-22
171,2637979,4,2005-03-23
224,909432,1,2005-03-26
42,201097,5,2005-03-27
52,2338800,2,2005-04-06
179,131208,1,2005-04-06
155,304887,1,2005-04-01
42,2587190,4,2005-04-02
181,2343047,4,2005-04-02
32,983042,3,2005-04-05
90,867395,5,2005-04-06
110,1279794,2,2005-04-10
52,2472970,5,2005-04-10
185,1355083,4,2005-04-11
143,1041715,1,2005-04-13
29,276599,4,2005-04-14
249,1215304,5,2005-04-14
71,2418297,4,2005-04-15
14,318962,3,2005-04-17
86,2219225,1,2005-04-18
52,453469,3,2005-04-18
164,488212,3,2005-04-20
240,1759377,2,2005-04-20
181,1649373,5,2005-04-20
12,2327948,3,2005-04-21
93,2056672,5,2005-04-22
93,1825866,2,2005-04-23
64,593786,1,2005-04-28
227,47998,3,2005-05-02
56,940043,5,2005-05-03
236,2042162,4,2005-05-04
135,291388,1,2005-05-04
16,1025593,1,2005-05-06
151,763193,1,2005-05-08
111,677564,3,2005-05-08
109,2506505,4,2005-05-08
217,1388257,3,2005-05-09
201,899762,4,2005-05-10
117,2629966,2,2005-05-10
148,1831796,4,2005-05-13
144,1854679,1,2005-05-20
31,2513450,4,2005-05-22
178,2101948,4,2005-05-25
190,779778,2,2005-06-01
152,1500073,3,2005-06-03
27,744159,1,2005-06-05
235,174218,5,2005-06-06
48,253163,4,2005-06-10
181,623281,3,2005-06-17
46,1240341,4,2005-06-20
8,2176809,5,2005-06-22
36,322009,3,2005-06-25
215,671576,3,2005-06-28
161,727412,3,2005-06-28
18,494201,5,2005-06-30
183,1530817,5,2005-09-13
207,309645,4,2005-09-19
207,1207104,3,2005-09-20
174,235124,2,2005-09-23
188,574658,5,2005-09-25
226,1714672,1,2005-11-16
190,1457016,1,2005-10-07
17,2215423,3,2005-10-13
45,634255,4,2005-10-15
170,490418,2,2005-10-24
160,170792,4,2005-10-24
9,311989,1,2005-11-01
211,439122,5,2005-11-05
6,329790,3,2005-11-06
189,674255,1,2005-11-22
129,153067,4,2005-07-07
58,1761955,5,2005-07-14
176,2007644,1,2005-07-15
65,1326740,5,2005-07-19
216,160564,2,2005-07-20
84,817242,4,2005-07-21
39,390835,3,2005-07-22
120,1263102,5,2005-07-26
145,613651,4,2005-07-26
25,1302001,3,2005-07-30
63,1982391,4,2005-08-02
59,2384011,5,2005-08-02
159,2461028,4,2005-08-04
230,186776,2,2005-08-05
181,2402302,3,2005-08-14
128,378922,1,2005-08-24
22,2489811,2,2005-08-25
213,2457781,5,2004-12-09
243,2328186,1,2005-04-03
192,303270,1,2005-03-17
75,611251,5,2005-03-19
47,1928175,5,2005-03-20
28,1852888,1,2005-03-22
99,1054416,2,2005-03-22
111,1644255,4,2005-03-22
127,1650749,3,2005-03-23
152,532689,4,2005-03-28
199,1154641,2,2005-03-28
48,2112629,4,2005-03-28
203,1927110,2,2005-03-28
203,560992,3,2005-03-28
93,689540,3,2005-04-01
219,1358358,4,2005-04-03
218,657582,4,2005-04-06
200,589800,5,2005-04-06
44,487230,5,2005-04-12
34,1919183,5,2005-04-14
27,1443063,5,2005-04-14
225,670878,4,2005-04-15
54,1942150,3,2005-04-15
38,1083123,2,2005-04-20
193,2346881,2,2005-04-21
241,1491503,5,2005-04-22
164,606152,5,2005-04-26
9,1297377,4,2005-04-26
90,2337519,5,2005-04-28
107,2520161,3,2005-04-29
188,2225912,5,2005-04-29
225,2205036,1,2005-05-01
177,1859041,1,2005-05-02
24,1255070,3,2005-05-05
84,1827209,4,2005-05-07
124,1556773,3,2005-05-10
212,1397843,1,2005-05-10
146,1932351,4,2005-05-10
221,11007,5,2005-05-10
50,1818059,2,2005-05-10
99,2585513,4,2005-05-11
63,1060735,3,2005-05-12
150,1719407,3,2005-05-18
68,34726,2,2005-05-19
24,2442133,5,2005-05-20
89,1308175,3,2005-05-23
227,582439,4,2005-05-27
222,1530772,5,2005-06-04
186,1709963,4,2005-06-05
112,423121,4,2005-06-08
208,2512580,2,2005-06-12
89,1116930,4,2005-06-13
124,479227,3,2005-06-15
65,1265879,5,2005-06-16
17,2206608,5,2005-06-21
154,1647244,1,2005-06-22
211,2557602,4,2005-06-28
5,2061569,2,2005-07-01
206,2129248,2,2005-07-01
25,1858024,2,2005-07-02
206,1513841,3,2005-09-08
215,245517,5,2005-09-21
236,883720,5,2005-09-26
31,2379662,2,2005-09-30
121,2012472,5,2005-09-30
65,2368352,5,2005-10-01
197,1807465,4,2005-10-04
125,2119848,3,2005-10-05
191,1484800,2,2005-10-06
178,257806,4,2005-10-20
166,2334738,4,2005-10-21
247,1556388,4,2005-10-24
171,1009014,2,2005-11-04
105,1848790,3,2005-11-04
210,680098,5,2005-11-08
89,1941811,3,2005-11-08
218,1317142,3,2005-11-21
243,2593657,1,2005-12-16
177,712618,5,2005-12-24
134,2164636,5,2005-07-05
126,1256640,2,2005-07-09
238,1537599,5,2005-07-10
10,2252212,5,2005-07-11
111,97736,4,2005-07-11
160,2041255,2,2005-07-18
74,142173,4,2005-07-20
110,578676,2,2005-07-22
44,1062201,5,2005-07-31
212,1521774,4,2005-07-31
163,1787024,2,2005-08-05
54,1140532,1,2005-08-07
246,170954,5,2005-08-13
9,2476059,1,2005-08-14
237,2608587,4,2005-08-15
106,1899613,2,2005-08-21
156,1474603,5,2005-08-28
114,2508870,3,2005-08-28
42,1104421,3,2005-08-30
36,1918127,2,2005-08-30
191,1106588,4,2005-09-02
210,671791,4,2005-09-06
30,212807,4,2005-09-08
205,1818472,3,2005-09-08
30,208240,3,2005-09-09
119,935173,4,2005-09-19
37,1231460,5,2005-02-21
56,2250542,5,2005-03-12
127,1569803,5,2005-03-17
105,1863358,4,2005-03-18
119,332937,1,2005-03-21
212,1072929,5,2005-03-22
214,1552569,2,2005-03-23
116,308422,4,2005-03-24
168,1765127,5,2005-04-03
248,2419605,5,2005-04-08
211,2229690,2,2005-04-13
54,487140,2,2005-04-14
86,1551141,5,2005-04-18
122,1995125,1,2005-04-18
250,977825,3,2005-04-18
48,89008,4,2005-04-19
114,1413768,4,2005-04-19
245,1147730,4,2005-04-22
137,736422,5,2005-04-22
156,2197546,5,2005-04-25
19,1493352,5,2005-05-02
224,2334666,4,2005-05-03
243,567272,3,2005-05-06
178,123584,5,2005-05-09
90,2239780,4,2005-05-09
15,2255786,3,2005-05-09
97,888153,4,2005-05-10
51,2105869,5,2005-05-12
14,1331844,3,2005-05-15
161,1966527,3,2005-05-15
216,1005890,3,2005-05-16
203,1801498,2,2005-05-25
22,333465,5,2005-05-30
100,78456,3,2005-06-03
83,1364371,1,2005-06-03
188,2357567,3,2005-06-05
85,1194270,3,2005-06-10
118,20634,3,2005-06-13
1,576805,3,2005-06-15
60,943661,4,2005-06-16
199,2091075,1,2005-06-21
185,2619077,3,2005-06-22
139,810735,4,2005-06-23
112,1718496,2,2005-06-24
130,2120917,4,2005-06-27
120,903579,4,2005-06-28
194,2385772,3,2005-06-29
58,2247242,5,2005-06-30
26,2623610,3,2005-07-03
103,1067303,5,2005-09-13
68,2158514,4,2005-09-19
71,2435856,4,2005-09-19
180,1453687,2,2005-09-21
220,276678,4,2005-09-23
37,476496,3,2005-10-05
205,2555522,1,2005-10-08
3,2428151,3,2005-10-20
113,2482649,3,2005-10-25
44,2280167,1,2005-11-08
212,1022895,4,2005-11-12
185,2070085,2,2005-11-20
45,1093988,1,2005-11-24
216,2136143,1,2005-11-28
47,78936,3,2005-11-29
218,1073119,4,2005-11-30
123,2156973,4,2005-12-02
138,2475608,3,2005-12-13
32,1595688,4,2005-07-08
155,2041319,5,2005-07-17
115,1748626,3,2005-07-25
28,801590,1,2005-07-28
87,691775,4,2005-07-29
22,52631,2,2005-08-02
28,1689083,3,2005-08-04
181,2622948,5,2005-08-05
108,119283,4,2005-08-15
240,2632868,1,2005-08-24
246,2236366,3,2005-08-29
239,1901576,4,2005-03-22
157,708272,4,2005-03-22
57,762145,2,2005-03-23
216,1903442,1,2005-03-25
56,1893166,5,2005-03-29
82,867021,4,2005-04-06
230,532741,3,2005-04-01
193,792917,4,2005-04-02
142,1255155,4,2005-04-05
13,1566684,5,2005-04-08
206,2539243,3,2005-04-09
52,1172105,1,2005-04-11
209,913208,3,2005-04-11
34,108592,4,2005-04-12
199,42263,5,2005-04-13
31,612011,5,2005-04-15
223,1374317,3,2005-04-15
55,1220079,1,2005-04-15
205,1892799,2,2005-04-16
247,1741182,5,2005-04-18
118,2528146,2,2005-04-19
128,697049,3,2005-04-19
125,2427583,4,2005-04-21
240,897950,1,2005-04-21
107,975870,3,2005-04-26
86,224298,2,2005-05-02
192,1611079,5,2005-05-02
210,944781,3,2005-05-04
43,1041737,3,2005-05-04
16,1478678,4,2005-05-07
5,1163868,3,2005-05-09
41,667482,5,2005-05-09
99,1686590,4,2005-05-12
94,2241714,4,2005-05-15
215,12559,3,2005-05-16
77,1156653,5,2005-05-17
99,1715337,4,2005-05-18
162,737556,2,2005-05-22
166,2279095,3,2005-05-22
113,569984,3,2005-05-23
187,1483120,3,2005-05-23
233,840218,4,2005-05-26
243,1232301,1,2005-05-27
28,311875,2,2005-05-28
236,557143,4,2005-06-01
166,2369105,3,2005-06-01
28,516612,3,2005-06-06
194,1818401,2,2005-06-07
137,1384664,2,2005-06-10
10,1896654,3,2005-06-13
140,684902,1,2005-06-14
150,1029654,2,2005-06-15
44,16364,4,2005-06-17
245,377937,5,2005-06-19
24,976583,5,2005-06-20
208,2494415,2,2005-09-02
162,2408493,2,2005-09-07
112,1903369,3,2005-09-08
124,1882379,5,2005-09-08
140,1271428,5,2005-09-10
235,460419,1,2005-10-03
35,153595,2,2005-10-04
126,470955,3,2005-10-07
81,63025,2,2005-10-09
44,654518,3,2005-10-17
157,17713,4,2005-11-03
10,2071264,4,2005-11-08
170,364190,3,2005-11-09
48,2426720,3,2005-11-16
197,1645029,2,2005-11-18
39,1274114,3,2005-11-24
21,1114568,3,2005-11-28
65,2375458,5,2005-12-09
80,1112280,1,2005-12-20
225,2203225,1,2005-07-07
15,320046,4,2005-07-07
198,555120,3,2005-07-14
6,1325888,4,2005-07-15
30,1007254,4,2005-07-18
19,793114,3,2005-07-22
115,668605,3,2005-08-04
184,1948594,3,2005-08-06
206,2401852,5,2005-08-22
198,1030519,2,2005-08-22
190,900685,3,2005-08-31
205,165377,3,2005-03-16
183,628567,4,2005-03-22
59,2637042,1,2005-03-22
211,505455,4,2005-03-22
82,1869736,2,2005-03-23
144,1681459,3,2005-03-24
103,1301624,4,2005-04-06
73,657095,2,2005-04-06
94,1446927,2,2005-04-02
109,1720130,4,2005-04-06
125,949541,5,2005-04-06
87,1716250,2,2005-04-06
135,2573478,2,2005-04-10
7,2371791,4,2005-04-10
163,2046739,5,2005-04-10
186,1241999,5,2005-04-11
123,2024336,2,2005-04-12
11,2023361,5,2005-04-13
125,2104457,4,2005-04-14
183,444303,2,2005-04-15
92,135041,5,2005-04-15
215,1187239,3,2005-04-16
104,655277,1,2005-04-17
149,1467206,1,2005-04-23
169,1353446,4,2005-04-27
124,438674,3,2005-04-28
114,2633543,5,2005-05-03
212,343215,1,2005-05-04
35,2386992,2,2005-05-04
159,2609871,1,2005-05-05
144,2062917,5,2005-05-07
138,2311233,3,2005-05-08
51,657712,3,2005-05-20
64,2606388,5,2005-05-20
123,1251306,3,2005-05-26
113,297453,2,2005-05-26
221,21702,3,2005-05-28
163,2418059,1,2005-05-30
33,124291,1,2005-06-01
56,1741356,4,2005-06-05
245,2591105,3,2005-06-11
90,1320840,2,2005-06-13
101,1019056,2,2005-06-18
234,1417846,1,2005-06-19
113,414719,3,2005-06-23
221,404198,4,2005-06-28
103,1382430,1,2005-06-28
162,1711505,4,2005-06-29
167,666101,3,2005-06-30
4,1990724,5,2005-06-30
169,193689,5,2005-09-17
48,1701081,1,2005-10-02
229,1641147,4,2005-10-10
100,2538611,5,2005-10-15
140,1010271,4,2005-10-16
32,938141,3,2005-11-03
66,179801,2,2005-11-08
48,516736,3,2005-11-09
231,1014342,4,2005-11-10
194,1359830,2,2005-11-15
170,855984,4,2005-11-23
202,1423177,4,2005-12-28
186,2369179,3,2005-07-07
167,2216911,4,2005-07-12
134,2327480,2,2005-07-14
138,1876983,5,2005-07-18
204,1226991,4,2005-07-23
174,2442646,4,2005-07-28
219,729912,4,2005-08-10
72,1677052,5,2005-08-17
56,2412566,2,2005-08-20
218,1673890,5,2005-08-20
147,1096854,2,2005-08-24
51,379808,3,2005-08-29
146,2029003,2,2005-03-18
85,1457172,1,2005-03-19
56,2574080,5,2005-03-21
122,896633,4,2005-03-23
247,1950710,5,2005-03-26
61,931055,3,2005-03-28
24,1711010,2,2005-04-01
230,1316241,2,2005-04-01
168,2536250,5,2005-04-01
113,324887,2,2005-04-02
65,2053104,5,2005-04-03
130,2311023,4,2005-04-04
27,471493,2,2005-04-04
139,1349682,4,2005-04-07
145,1453163,3,2005-04-09
162,994565,1,2005-04-10
27,1974473,3,2005-04-11
175,1710966,3,2005-04-12
40,1934110,5,2005-04-12
130,1041749,5,2005-04-14
39,1696672,3,2005-04-16
171,2252505,2,2005-04-21
215,678286,2,2005-04-22
228,1055112,3,2005-04-27
129,2389191,3,2005-05-02
188,341963,5,2005-05-04
245,1982967,3,2005-05-05
88,371712,2,2005-05-06
118,1134907,3,2005-05-06
209,593949,1,2005-05-08
107,231683,1,2005-05-12
74,850372,1,2005-05-13
219,2104471,5,2005-05-22
241,1267315,4,2005-05-25
206,2608404,4,2005-05-28
58,1688521,4,2005-05-28
69,553969,3,2005-05-29
100,930364,2,2005-05-31
238,1458128,5,2005-05-31
194,1222793,2,2005-06-01
53,307177,4,2005-06-02
162,775263,5,2005-06-03
89,50870,4,2005-06-05
162,2453978,2,2005-06-06
112,1323988,4,2005-06-06
9,2379355,2,2005-06-08
247,841829,4,2005-06-09
199,2438640,3,2005-06-13
67,824992,3,2005-06-16
131,1622913,4,2005-06-17
19,2581540,2,2005-06-20
193,2370596,1,2005-06-22
76,1328746,3,2005-06-30
39,300225,5,2005-07-04
30,88317,4,2005-09-13
151,284057,2,2005-09-14
1,84749,4,2005-09-19
141,2275248,4,2005-09-20
90,1102789,5,2005-09-21
198,1276027,4,2005-09-23
127,2370673,3,2005-09-24
153,1840362,4,2005-10-12
241,1664010,4,2005-10-12
151,1928628,4,2005-10-17
207,1950376,1,2005-10-26
235,202996,3,2005-10-26
135,2344473,2,2005-10-29
224,1142169,5,2005-11-08
102,755640,3,2005-11-18
26,1688959,3,2005-11-21
190,589004,5,2005-12-14
52,1831397,2,2005-12-21
17,1819096,4,2005-12-24
33,1962892,4,2005-07-13
150,1959517,2,2005-07-15
113,1640224,1,2005-07-18
24,2534208,4,2005-07-21
236,1323861,4,2005-07-22
92,1093541,3,2005-08-01
113,640004,5,2005-08-02
116,2201265,3,2005-08-04
28,2612086,4,2005-08-11
22,2112148,5,2005-08-17
57,1971616,2,2005-08-18
122,2554553,3,2005-08-22
236,2612470,3,2005-08-24
163,1740939,5,2005-08-29
227,1229119,2,2005-09-08
126,2268932,4,2005-09-08
238,939198,4,2005-01-23
156,2463963,3,2005-03-10
60,1932516,3,2005-03-21
14,1096430,4,2005-03-22
181,798176,3,2005-03-23
44,2000161,3,2005-03-24
39,360128,3,2005-03-28
93,684098,5,2005-03-28
133,2132051,4,2005-03-29
221,822575,3,2005-03-29
194,520455,4,2005-04-02
149,2194227,5,2005-04-06
203,2220406,5,2005-04-11
117,142924,2,2005-04-13
241,1085908,4,2005-04-14
117,1958918,1,2005-04-16
154,1966298,4,2005-04-18
70,137404,5,2005-04-19
70,1495224,1,2005-04-19
16,1072890,3,2005-04-25
84,2038806,5,2005-04-26
240,436424,4,2005-04-26
209,1958337,1,2005-04-28
86,534993,5,2005-04-29
197,123988,5,2005-05-02
239,217830,3,2005-05-06
71,687477,3,2005-10-02
16,2609445,1,2005-05-08
156,2002493,2,2005-05-08
140,1577811,3,2005-05-13
166,1169175,2,2005-05-13
194,1757451,3,2005-05-13
111,865076,2,2005-05-17
29,2327743,2,2005-05-19
39,1553636,5,2005-05-24
74,1816599,2,2005-05-25
218,959999,4,2005-05-27
127,1832599,2,2005-05-31
63,667235,3,2005-06-01
114,388839,4,2005-06-01
48,109987,1,2005-06-01
245,2110202,5,2005-06-02
219,1542492,2,2005-06-07
31,129078,1,2005-06-07
121,1865114,2,2005-06-08
120,1390795,4,2005-06-10
127,2419185,4,2005-06-10
232,2193655,4,2005-06-13
216,784387,1,2005-06-21
35,1432428,3,2005-06-25
60,2278178,3,2005-06-27
21,1122567,3,2005-06-28
60,2344203,3,2005-06-28
115,753695,2,2005-06-30
223,85074,4,2005-09-13
108,1275394,3,2005-09-15
164,2276333,4,2005-09-20
63,1864379,1,2005-09-26
118,1393420,4,2005-09-26
152,2392225,2,2005-09-30
70,72036,1,2005-10-10
68,65292,5,2005-10-11
201,1857227,4,2005-10-25
167,1138626,3,2005-10-27
202,394666,1,2005-11-08
65,1738021,1,2005-11-10
94,1990380,1,2005-11-13
207,2462654,2,2005-11-15
56,748377,2,2005-11-29
193,833204,2,2005-12-04
40,2446710,2,2005-12-06
35,1409104,3,2005-12-14
47,1752267,3,2005-07-05
26,70963,3,2005-07-06
89,2462410,4,2005-07-10
133,2389470,3,2005-07-12
227,2609036,5,2005-07-13
23,586306,4,2005-07-15
122,1097589,4,2005-07-28
52,197811,1,2005-08-04
91,952158,2,2005-08-05
203,760262,5,2005-08-05
87,1406800,1,2005-08-10
43,2584595,4,2005-08-10
228,2374782,4,2005-08-11
111,2343720,4,2005-08-13
63,451011,2,2005-08-15
197,1186815,2,2005-08-16
5,2550194,3,2005-08-17
3,1745247,1,2005-08-17
130,174413,4,2005-08-17
99,2048683,1,2005-08-19
107,961280,3,2005-08-25
117,970605,4,2005-09-07
74,2352469,2,2005-09-10
25,2439617,5,2005-02-11
200,520190,2,2005-09-15
95,873288,4,2005-03-22
159,1638614,3,2005-03-28
61,1959929,1,2005-04-06
192,1885787,5,2005-04-07
134,1561165,5,2005-04-07
54,2035997,1,2005-04-15
137,1129512,4,2005-04-12
49,246569,3,2005-04-14
12,2251015,2,2005-04-14
148,1797887,1,2005-04-17
199,1328194,3,2005-04-18
67,1771156,2,2005-04-23
63,558679,4,2005-04-28
103,2596289,2,2005-04-29
63,1289605,4,2005-05-05
32,2186659,2,2005-05-07
70,1549000,4,2005-05-10
78,751191,3,2005-05-11
148,1597907,3,2005-05-11
7,1396721,4,2005-05-14
71,243827,5,2005-05-17
49,134288,5,2005-05-17
215,901416,2,2005-05-17
4,562190,5,2005-05-18
83,579728,3,2005-05-19
32,986613,3,2005-05-23
176,1402509,5,2005-05-23
183,1477012,5,2005-05-24
66,2471921,1,2005-06-02
111,411647,3,2005-06-11
197,813018,2,2005-06-13
130,1845140,5,2005-06-13
1,2604150,1,2005-06-30
71,1028857,1,2005-07-02
25,680928,5,2005-09-24
243,294024,3,2005-09-28
81,728168,5,2005-10-14
47,1561636,4,2005-10-23
49,1023992,3,2005-10-24
136,1846216,2,2005-10-24
179,770587,1,2005-10-25
243,617359,5,2005-11-04
144,935531,4,2005-11-21
104,2160292,4,2005-11-22
127,1008754,4,2005-12-11
161,2390539,3,2005-07-05
20,233821,4,2005-09-05
180,2469555,5,2005-07-07
97,1258560,1,2005-07-07
142,465905,5,2005-07-11
27,1273513,2,2005-07-15
209,2161965,1,2005-12-04
17,2102396,5,2005-08-17
174,2336735,5,2005-08-23
126,48289,3,2005-08-25
32,1587431,1,2005-09-05
132,364247,5,2005-09-06
76,1642678,2,2005-03-06
115,1229053,2,2005-03-21
229,2473503,1,2005-03-22
238,1701654,4,2005-03-24
72,997011,1,2005-03-24
73,1621367,2,2005-03-27
57,1575139,2,2005-03-27
243,41307,5,2005-04-06
55,35616,4,2005-03-31
164,1528452,3,2005-04-01
30,1365076,5,2005-04-01
187,1532186,3,2005-04-05
130,507094,5,2005-04-06
155,1765771,4,2005-04-06
58,1956727,3,2005-04-19
4,1980078,2,2005-04-20
52,1103812,5,2005-04-20
55,75260,4,2005-04-22
244,962268,3,2005-04-24
91,1433580,2,2005-04-25
131,47021,1,2005-04-25
193,1082535,4,2005-04-25
65,2382980,3,2005-04-26
143,1800701,5,2005-04-28
57,732085,3,2005-04-29
174,122126,3,2005-04-30
117,1313969,3,2005-04-30
171,105033,3,2005-05-03
138,2105662,2,2005-05-04
186,95943,3,2005-05-07
42,1801511,1,2005-05-09
27,983721,5,2005-05-10
127,1877584,5,2005-05-13
145,1890513,1,2005-05-18
76,2164523,2,2005-05-18
14,1093116,1,2005-05-22
80,1165027,5,2005-05-22
19,2560256,2,2005-05-24
201,1930407,4,2005-05-25
210,2617482,5,2005-05-26
196,2503032,4,2005-05-26
25,1947007,1,2005-05-29
20,1588471,5,2005-05-30
136,861901,5,2005-06-02
93,2270065,1,2005-06-07
224,1010845,1,2005-06-07
159,1502807,1,2005-06-08
76,2488616,5,2005-06-08
242,1985312,4,2005-06-09
160,376023,3,2005-06-13
115,1428529,4,2005-06-14
41,1197652,5,2005-06-28
91,1003025,1,2005-07-05
143,314718,5,2005-09-10
165,2506142,4,2005-09-13
170,990811,1,2005-09-17
92,481798,4,2005-09-20
158,1289657,2,2005-09-21
226,2063529,2,2005-10-16
109,1392376,4,2005-10-17
10,664132,5,2005-10-23
65,1908388,4,2005-10-25
156,482256,3,2005-11-01
14,2130045,3,2005-11-12
139,945986,2,2005-12-01
244,1568281,3,2005-12-06
243,472173,3,2005-12-15
26,1295246,2,2005-07-05
85,141430,2,2005-07-06
147,60037,1,2005-07-07
168,390951,3,2005-07-09
119,1357543,2,2005-07-17
239,2434805,5,2005-07-26
246,1211089,2,2005-07-30
111,406841,3,2005-07-30
99,22355,1,2005-08-02
98,1671364,3,2005-08-02
17,2283398,3,2005-08-07
235,1960577,2,2005-08-08
90,305416,4,2005-08-16
84,256316,1,2005-08-18
155,1498149,1,2005-09-04
158,591203,5,2005-03-13
174,572481,1,2005-03-16
197,2369705,4,2005-03-17
138,198763,3,2005-03-21
162,2233936,2,2005-03-21
62,19606,2,2005-03-22
137,659804,1,2005-03-23
186,2154306,5,2005-03-24
95,378346,3,2005-03-26
191,1155277,1,2005-03-27
51,1046081,2,2005-03-28
212,2528143,1,2005-03-29
4,433547,1,2005-04-03
70,1735700,5,2005-04-04
11,1127519,1,2005-04-06
70,341068,4,2005-04-06
89,1975341,3,2005-04-07
88,1947011,4,2005-04-10
133,910244,4,2005-04-11
198,1818447,3,2005-04-11
218,1010516,5,2005-04-11
70,209997,2,2005-04-12
41,499257,1,2005-04-14
54,1050159,4,2005-04-15
34,334593,3,2005-04-15
217,857129,5,2005-04-15
39,2160353,5,2005-04-18
38,1414169,5,2005-04-19
107,1207990,2,2005-04-20
222,238920,3,2005-04-22
182,733891,5,2005-04-23
143,1854220,2,2005-04-25
138,1445186,1,2005-04-25
142,8493,2,2005-04-29
72,152955,3,2005-04-29
109,1858547,2,2005-04-30
143,214783,2,2005-05-01
139,236444,3,2005-05-03
189,1110403,5,2005-05-03
67,1782605,5,2005-05-10
223,826948,5,2005-05-15
31,2206458,4,2005-05-16
69,61483,1,2005-05-17
144,214730,3,2005-05-17
79,670477,4,2005-05-21
36,1770960,4,2005-05-27
137,1799203,4,2005-05-30
31,1094167,1,2005-05-31
94,327783,4,2005-06-02
178,2318070,3,2005-06-03
18,611924,3,2005-06-06
71,2146966,5,2005-06-06
237,2218777,5,2005-06-12
156,1900823,3,2005-06-13
97,1638484,4,2005-06-20
211,1631153,3,2005-06-20
9,1270100,2,2005-06-20
214,1279226,2,2005-06-21
206,2475103,3,2005-06-23
100,866161,2,2005-06-25
79,781200,3,2005-07-04
184,872126,3,2005-09-16
241,2226164,2,2005-09-19
40,2598847,4,2005-09-29
12,2013101,2,2005-10-01
137,1918525,5,2005-10-05
133,1767881,5,2005-10-11
212,871377,4,2005-10-23
192,1866714,2,2005-10-27
236,2271535,5,2005-10-27
226,1129621,2,2005-10-29
110,1500833,4,2005-11-02
246,456549,5,2005-11-10
191,1169952,4,2005-11-13
242,510288,5,2005-12-06
213,2281524,3,2005-12-06
23,2247813,2,2005-12-19
96,858942,4,2005-12-23
189,1608442,4,2005-12-27
89,708873,2,2005-12-29
76,1866575,3,2005-07-07
